escenario,fpr,tpr
"sin DP, sin recorte",0.6261918437679495,0.6360712234348076
"sin DP, sin recorte",0.6312464101091326,0.6407811602527284
"sin DP, sin recorte",0.6364158529580701,0.645491097070649
"sin DP, sin recorte",0.64055140723722,0.6513497989661114
"sin DP, sin recorte",0.6451464675473866,0.6565192418150488
"sin DP, sin recorte",0.6493968983342906,0.661573808156232
"sin DP, sin recorte",0.6544514646754739,0.6667432510051694
"sin DP, sin recorte",0.6607696726019529,0.6715680643308444
"sin DP, sin recorte",0.6652498564043653,0.6748994830557151
"sin DP, sin recorte",0.6707639287765652,0.6801838024124066
"sin DP, sin recorte",0.6745548535324526,0.685353245261344
"sin DP, sin recorte",0.67972429638139,0.6898334290637564
"sin DP, sin recorte",0.6851234922458357,0.6947731188971855
"sin DP, sin recorte",0.6891441700172315,0.6995979322228604
"sin DP, sin recorte",0.6941987363584147,0.7058012636415852
"sin DP, sin recorte",0.6986789201608271,0.7115450890292935
"sin DP, sin recorte",0.7037334865020103,0.7167145318782309
"sin DP, sin recorte",0.7082136703044227,0.7213095921883975
"sin DP, sin recorte",0.712578977599081,0.7262492820218265
"sin DP, sin recorte",0.7174037909247559,0.7304997128087306
"sin DP, sin recorte",0.7224583572659391,0.7386559448592763
"sin DP, sin recorte",0.7271682940838599,0.7432510051694429
"sin DP, sin recorte",0.7321079839172889,0.7504882251579552
"sin DP, sin recorte",0.7378518093049972,0.7541642734060885
"sin DP, sin recorte",0.7421022400919012,0.7596783457782883
"sin DP, sin recorte",0.7469270534175761,0.7640436530729465
"sin DP, sin recorte",0.7520964962665135,0.768523836875359
"sin DP, sin recorte",0.7572659391154509,0.7725445146467548
"sin DP, sin recorte",0.7614014933946008,0.7784032165422171
"sin DP, sin recorte",0.7653072946582424,0.7828834003446296
"sin DP, sin recorte",0.7703618609994256,0.7870189546237795
"sin DP, sin recorte",0.777599080987938,0.7921883974727169
"sin DP, sin recorte",0.7823090178058587,0.7974727168294083
"sin DP, sin recorte",0.7867892016082711,0.8010338885697875
"sin DP, sin recorte",0.7911545089029294,0.8057438253877082
"sin DP, sin recorte",0.7960941987363584,0.8114876507754164
"sin DP, sin recorte",0.8010338885697875,0.816082711085583
"sin DP, sin recorte",0.8060884549109707,0.8217116599655371
"sin DP, sin recorte",0.8117174037909247,0.8255025847214245
"sin DP, sin recorte",0.8159678345778288,0.8302125215393452
"sin DP, sin recorte",0.8214819069500288,0.8346927053417577
"sin DP, sin recorte",0.8250430786904078,0.83917288914417
"sin DP, sin recorte",0.8298678920160827,0.8438828259620907
"sin DP, sin recorte",0.8351522113727743,0.8490522688110281
"sin DP, sin recorte",0.8396323951751867,0.8533026995979323
"sin DP, sin recorte",0.8450315910396324,0.857323377369328
"sin DP, sin recorte",0.8506605399195865,0.864330844342332
"sin DP, sin recorte",0.8569787478460654,0.8700746697300402
"sin DP, sin recorte",0.862263067202757,0.8746697300402068
"sin DP, sin recorte",0.8665134979896612,0.8788052843193567
"sin DP, sin recorte",0.8722573233773693,0.8832854681217691
"sin DP, sin recorte",0.8766226306720276,0.8877656519241816
"sin DP, sin recorte",0.8836300976450316,0.8925904652498564
"sin DP, sin recorte",0.8890292935094773,0.8977599080987938
"sin DP, sin recorte",0.8948879954049397,0.9029293509477312
"sin DP, sin recorte",0.8991384261918438,0.9068351522113728
"sin DP, sin recorte",0.903503733486502,0.9126938541068351
"sin DP, sin recorte",0.9103963239517519,0.9179781734635267
"sin DP, sin recorte",0.9149913842619184,0.922343480758185
"sin DP, sin recorte",0.9201608271108558,0.9277426766226307
"sin DP, sin recorte",0.9247558874210224,0.9326823664560597
"sin DP, sin recorte",0.9298104537622056,0.9369327972429639
"sin DP, sin recorte",0.9360137851809305,0.9412981045376221
"sin DP, sin recorte",0.9427914991384262,0.9468121769098219
"sin DP, sin recorte",0.9484204480183802,0.9519816197587593
"sin DP, sin recorte",0.9530155083285469,0.9570361860999426
"sin DP, sin recorte",0.9595634692705342,0.9610568638713383
"sin DP, sin recorte",0.9634692705341757,0.9665709362435382
"sin DP, sin recorte",0.9686387133831131,0.9734635267087881
"sin DP, sin recorte",0.9755313038483631,0.9784032165422171
"sin DP, sin recorte",0.9819643882825962,0.9833429063756461
"sin DP, sin recorte",0.9878230901780586,0.9896611143021252
"sin DP, sin recorte",0.9920735209649627,0.9934520390580126
